"SubscriptionId","VMName","ResourceGroup","OS","ExtensionPresent","ExtensionType","ProvisioningState","ExtensionVersion"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAUPGT24DBWV2","BAB-DEV-T24-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAR21APNTDWV1","BAB-DEV-TEST-DEVOPS-SWEC-RG-01","Windows","Yes","MDE.Windows","Deleting","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DAR21DBSQDWV1","BAB-DEV-TEST-DEVOPS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DATFSAPAIDWV1","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DATFSAPOCDWV1","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSApWV01","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSAPWV02","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSAPWV03","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSDBWV1","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSMWWV01","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSMWWV02","BAB-DEV-TFS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DTAZRTFSMWWV03","BAB-DEV-TFS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DABSIAPPDLV1","DEV-BSI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DABSIDBDLV1","DEV-BSI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASDEAPPDWV1","DEV-SDE-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"43cc4f11-ffb1-4a0d-8420-0ba3746b4248","DASDEDBSQDWV1","DEV-SDE-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-master-0","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-master-1","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-master-2","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-01-pxhvg","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-02-htz5t","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-03-bp9z2","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-04-ddw55","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-05-xqgl2","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-06-f2djj","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-07-5j9fs","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","bab-sit-aro-01-2qbnm-worker-swec-08-hhrnn","ARO-INFRA-LYBJA3B0-BAB-SIT-ARO-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMFAAPWSILV1","BAB-SIT-4TRESS-SWEC-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DA4LEAPWBSWV1","BAB-SIT-A4L-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DA4LEDBSQSWV1","BAB-SIT-A4L-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DADHUBDBORSLV01","BAB-SIT-ABIC-DHUB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAABDGAPSLV1","BAB-SIT-ABIC-DIGITAL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAABDGORDBSLV1","BAB-SIT-ABIC-DIGITAL-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIBMAPSLV1","BAB-SIT-ABIC-IBM-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIBMDBSLV1","BAB-SIT-ABIC-IBM-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAT24MQAPSLV01","BAB-SIT-ADO-T24-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAXIAPSWV1","BAB-SIT-AIX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAXIDBSQSWV1","BAB-SIT-AIX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAXIWBSWV1","BAB-SIT-AIX-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAMLAIODBSLV01","BAB-SIT-AML-AI-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAMLAIPGDBSLV01","BAB-SIT-AML-AI-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAMLAPSNIWV1","BAB-SIT-AML-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAMLAPWBIWV1","BAB-SIT-AML-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAMLDBORILV1","BAB-SIT-AML-SWEC-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFISAPSEIWV1","BAB-SIT-APEX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMMPAPXXIWV1","BAB-SIT-APEX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMMPDBXXIWV1","BAB-SIT-APEX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DARRRAPAUILV1","BAB-SIT-APEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DARRRDBORILV1","BAB-SIT-APEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DARRRWBWBILV1","BAB-SIT-APEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFCODBSQIWV1","BAB-SIT-APTRA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DANCRAPXXIWV1","BAB-SIT-APTRA-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAVEAPAPSWV1","BAB-SIT-AVEPOINT-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAVEAPPMSWV1","BAB-SIT-AVEPOINT-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAVEWBPESWV1","BAB-SIT-AVEPOINT-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABASAPKASLV01","BAB-SIT-BAAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABASAPKASLV02","BAB-SIT-BAAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABASAPKASLV03","BAB-SIT-BAAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABASDBRDSLV01","BAB-SIT-BAAS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACAIAPASSWV01","BAB-SIT-BCAI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACAIAPLESWV01","BAB-SIT-BCAI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACAIDBSQSWV01","BAB-SIT-BCAI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACAIWBLPSWV01","BAB-SIT-BCAI-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABDMAPWBSWV1","BAB-SIT-BDS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABDMDBSQSWV1","BAB-SIT-BDS-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","D2SAPWBBOIWV1","BAB-SIT-BO-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABORAPXXTWV1","BAB-SIT-BO-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMISAPXXTWV1","BAB-SIT-BO-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DASAPAPBOIWV1","BAB-SIT-BO-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABPMAPWSDWV6","BAB-SIT-BPM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABPMAPWSILV1","BAB-SIT-BPM-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABPMDBORSLV1","BAB-SIT-BPM-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABSIAPPSLV1","BAB-SIT-BSI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DABSIDBSLV1","BAB-SIT-BSI-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DATCRAPMOILV2","BAB-SIT-CASHINST-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DATCRDBSQIWV1","BAB-SIT-CASHINST-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACCAAPNGIWV1","BAB-SIT-CCAS-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXCPSSSWV01","BAB-SIT-CITRIXINFRA-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXCTRDSWV01","BAB-SIT-CITRIXINFRA-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXSFRDSWV01","BAB-SIT-CITRIXINFRA-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXSQDBSWV01","BAB-SIT-CITRIXINFRA-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFISAPCRILV1","BAB-SIT-CORTEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFISAPSWILV1","BAB-SIT-CORTEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFISDBORILV3","BAB-SIT-CORTEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DARECAPJBIWV2","BAB-SIT-CORTEX-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DARECDBORILV1","BAB-SIT-CORTEX-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","rescue-vm-sit","BAB-SIT-CORTEX-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACRMAPIRIWV1","BAB-SIT-CRM-SWEC-RG-01","Windows","Yes","MDE.Windows","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXAPGUILV01","BAB-SIT-CRTXUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXAPSWILV01","BAB-SIT-CRTXUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACTXDBORILV01","BAB-SIT-CRTXUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAISTAPGUILV01","BAB-SIT-CRTXUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAISTAPSWILV01","BAB-SIT-CRTXUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DACRMADOAGSWV01","BAB-SIT-DEVOPS-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAEMVAPCIIWV2","BAB-SIT-DEX-SWEC-RG-01","Windows","Yes","MDE.Windows","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAEMVDBORIWV1","BAB-SIT-DEX-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DADEXAPIISWV01","BAB-SIT-DEX-UPG-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DADEXIXOAPSWV01","BAB-SIT-DEX-UPG-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DADEXORDBSLV01","BAB-SIT-DEX-UPG-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAOBPDBSQIWV1","BAB-SIT-DIGIAPI-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAFATDBSQIWV3","BAB-SIT-EFAT-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIPSAPGWILV1","BAB-SIT-EIPS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIPSAPWBILV1","BAB-SIT-EIPS-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DADHBDBSQIWV1","BAB-SIT-ETL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAETLAPDMIWV1","BAB-SIT-ETL-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIMSDBSWV1","BAB-SIT-INCENTIVEMANAGEMENTSYSTEM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIMSWBSWV1","BAB-SIT-INCENTIVEMANAGEMENTSYSTEM-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIPYAPXXIWV1","BAB-SIT-IPAY-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAIPYDBSQIWV1","BAB-SIT-IPAY-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMFAAPAUILV1","BAB-SIT-JMS-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAKMSDBORILV01","BAB-SIT-KMSUP-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMODAPSWV1","BAB-SIT-MDE-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMODAPTSSWV1","BAB-SIT-MDE-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMODDBOCSWV1","BAB-SIT-MDE-SWEC-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAACEAPMBILV1","BAB-SIT-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAACEDBORILV1","BAB-SIT-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","daapiapmwilv2","BAB-SIT-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAAPIDBSQIWV2","BAB-SIT-MDW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMDWAPMQIWV1","BAB-SIT-MDW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMQHAPQMILV2","BAB-SIT-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAODSDBORIWV1","BAB-SIT-MDW-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DMQBMWMBSLV1","BAB-SIT-MDW-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMODDBSQWV1","BAB-SIT-MOC-SWEC-RG-01","Linux","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMODWBSWV1","BAB-SIT-MOC-SWEC-RG-01","Windows","No","Not Installed","N/A","N/A"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMOGDBORSLV1","BAB-SIT-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMOGDBORSLV2","BAB-SIT-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMOGDBORSLV3","BAB-SIT-MOGDB-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBAPCOIWV1","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBAPCOIWV2","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBAPJBIWV1","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBAPJBIWV2","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBAPMGIWV1","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBDBORILV1","BAB-SIT-MUB-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBDBORIWV2","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBWBAPIWV1","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBWBAPIWV2","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DAMUBWBMGIWV1","BAB-SIT-MUB-SWEC-RG-01","Windows","Yes","MDE.Windows","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DATMSAPMOILV1","BAB-SIT-MUX-SWEC-RG-01","Linux","Yes","MDE.Linux","Succeeded","1.0"
"e48414cd-f96d-4414-ae9e-da7fec844f77","DATMSDBORILV1","BAB-SIT-MUX-SWEC-RG-01","Linux","Yes","MDE.Linux","Failed","1.0"
