"SubscriptionId","ResourceGroup","MigrateProject","MachineName","TargetVMName","TargetResourceGroup","TargetLocation","ReplicationStatus","MigrationState","DiskCount","TotalDiskSizeGB","DiskDetails","Status","Message","Timestamp"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2TMSDBORDLV1",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:01"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2EMVDBORIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:02"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2ODSDBORDLV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:03"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2FATDBSQDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:04"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2ODSDBORIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:04"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2OPSDBSQDWV4",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:05"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BPMAPWSDWV4",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:06"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2ODSDBORDWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:07"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IPYAPXXIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:07"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2JMGWBMGILV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:08"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SHPDBSQIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:09"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2CRMAPIRIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:10"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SAPAPBODWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:10"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MUBAPJBUWV3",,,,"Initial replication failed","EnableMigrationFailed","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:11"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IPYAPXXDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:12"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SNWWBTMDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:13"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SMSGWCODWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:14"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2FISAPWSDLV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:15"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SOSDBSQTWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:15"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2FCODBSQIWV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:16"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2TCRAPMOILV2",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:17"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MMPDBXXDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:17"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2RRRWBWBDLV1",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:18"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2ACEDBORILV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:19"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BDMDBSQDWV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:20"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BABWBSPDWV2",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:20"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2DOCAPIITWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:21"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MFAAPWSILV3",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:22"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BIBADLDDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:23"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","d2emvapdpdwv1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:24"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2DOCAPIIDWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:24"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IPYDBSQDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:25"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2JMGDBSQDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:26"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SAQDBORDLV3",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:27"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MODAPERDWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:27"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2JMGDBSQIWV2",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:28"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2DOCAPIITWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:30"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2RECAPJBIWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:30"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2EMVAPCIIWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:31"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IBGAPWSILV5",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:32"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2TCRAPMODLV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:33"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2TMSDBORILV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:34"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2CRMAPIRDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:34"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SHRDBSQDWV4",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:35"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2PRVAPPCIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:36"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2AMODBORILV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:37"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SNWAPTMDLV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:37"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2STLDBSQIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:38"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2APIDBSQIWV2",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:39"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2FISAPSWILV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:40"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IPSAPWBILV1",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:40"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MCRDBORIWV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:41"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BABAPSPDWV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:42"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2BABAPSPIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:43"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2EMBAPJBDLV1_OLD",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:43"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MCRAPXXIWV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:44"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2IBGAPWSULV1",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:45"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MODAPWBDWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:46"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2SHPAPSPIWV1",,,,"Paused","MigrationSucceeded","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:47"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2AMLDBORILV1",,,,"Paused","MigrationCompletedWithInformation","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:48"
"d88f0b5b-6660-4607-8c6a-395820400912","azuremigrate-rg-01","AzureMigrateProject-DevSIT-01","D2MFAAPMSDLV1",,,,"Delta sync","Replicating","0","0","","Success","Replication stopped and ASR disks deleted","2025-10-23 16:27:48"
