Namespace,Pod,CPU_Usage,Memory_Usage
openshift-logging,lokistack-querier-6f67f687bb-nrqfm,7m,61Mi
openshift-logging,lokistack-querier-6f67f687bb-slfwx,5m,78Mi
openshift-logging,lokistack-query-frontend-6f888bd767-sp254,1m,53Mi
openshift-logging,lokistack-query-frontend-6f888bd767-tq4lb,1m,53Mi
openshift-machine-api,cluster-autoscaler-operator-569dbdb7b-vgl5z,8m,78Mi
openshift-machine-api,control-plane-machine-set-operator-67cc85cbdc-vdgkv,211m,50Mi
openshift-machine-api,machine-api-controllers-7b798b68f9-nf9hn,264m,274Mi
openshift-machine-api,machine-api-operator-5bf74c95b8-znfgf,23m,80Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-master-0,0m,52Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-master-1,0m,20Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-master-2,0m,48Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-rpa-swec-01-979xq,0m,28Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-rpa-swec-02-s9mnt,0m,27Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-01-h4skf,0m,23Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-02-65kw7,0m,26Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-03-pdt28,0m,22Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-04-25fmv,0m,26Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-05-rwr4r,0m,24Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-06-qvjx6,0m,24Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-07-48zfr,0m,20Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-08-9xmrp,0m,23Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-09-7d9zr,0m,29Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-10-62m4m,0m,24Mi
openshift-machine-config-operator,kube-rbac-proxy-crio-bab-dev-aro-01-zm4qv-worker-swec-11-tqb4f,0m,24Mi
openshift-machine-config-operator,machine-config-controller-56fc59fdcf-m9kbk,20m,787Mi
openshift-machine-config-operator,machine-config-daemon-2mh9d,0m,186Mi
openshift-machine-config-operator,machine-config-daemon-6zc8z,0m,179Mi
openshift-machine-config-operator,machine-config-daemon-b2pzm,0m,161Mi
openshift-machine-config-operator,machine-config-daemon-bhs46,0m,177Mi
openshift-machine-config-operator,machine-config-daemon-c7vfl,0m,174Mi
openshift-machine-config-operator,machine-config-daemon-f96rh,0m,173Mi
openshift-machine-config-operator,machine-config-daemon-h862h,0m,173Mi
openshift-machine-config-operator,machine-config-daemon-ls495,0m,174Mi
openshift-machine-config-operator,machine-config-daemon-mhxtp,0m,174Mi
openshift-machine-config-operator,machine-config-daemon-n9s4d,0m,167Mi
openshift-machine-config-operator,machine-config-daemon-nhjxf,0m,167Mi
openshift-machine-config-operator,machine-config-daemon-rch9k,0m,182Mi
openshift-machine-config-operator,machine-config-daemon-tbsrp,0m,153Mi
openshift-machine-config-operator,machine-config-daemon-vrnjd,0m,167Mi
openshift-machine-config-operator,machine-config-daemon-xmlf9,0m,171Mi
openshift-machine-config-operator,machine-config-daemon-zx2s4,0m,174Mi
openshift-machine-config-operator,machine-config-operator-575bdfffc6-xhh5x,15m,246Mi
openshift-machine-config-operator,machine-config-server-662x8,0m,47Mi
openshift-machine-config-operator,machine-config-server-qz2wk,0m,47Mi
openshift-machine-config-operator,machine-config-server-wnhzt,0m,44Mi
openshift-managed-upgrade-operator,managed-upgrade-operator-89b864594-rlztb,1m,64Mi
openshift-marketplace,certified-operators-new-nvbj8,18m,77Mi
openshift-marketplace,community-operators-new-sfv6k,2m,62Mi
openshift-marketplace,marketplace-operator-5c87d74f6c-vvgpb,63m,79Mi
openshift-marketplace,redhat-marketplace-7f6hc,2m,217Mi
openshift-marketplace,redhat-operators-r964q,2m,165Mi
openshift-monitoring,alertmanager-main-0,2m,194Mi
openshift-monitoring,alertmanager-main-1,3m,219Mi
openshift-monitoring,cluster-monitoring-operator-6f68bbf775-2bsqm,1m,129Mi
openshift-monitoring,kube-state-metrics-5d5f7556bc-np8lp,27m,409Mi
openshift-monitoring,monitoring-plugin-6865b86574-rvjxw,0m,3Mi
openshift-monitoring,monitoring-plugin-6865b86574-v2zhk,0m,3Mi
openshift-monitoring,node-exporter-2l5wj,4m,60Mi
openshift-monitoring,node-exporter-4lmgn,2m,60Mi
openshift-monitoring,node-exporter-6h279,4m,56Mi
openshift-monitoring,node-exporter-6zrck,5m,59Mi
openshift-monitoring,node-exporter-9jg48,5m,62Mi
openshift-monitoring,node-exporter-b4rl9,4m,58Mi
openshift-monitoring,node-exporter-b6jr4,2m,52Mi
openshift-monitoring,node-exporter-bc8qj,4m,61Mi
openshift-monitoring,node-exporter-hhchx,5m,56Mi
openshift-monitoring,node-exporter-l29vj,4m,58Mi
openshift-monitoring,node-exporter-m27lq,5m,63Mi
openshift-monitoring,node-exporter-n8gdw,3m,57Mi
openshift-monitoring,node-exporter-p975g,5m,62Mi
openshift-monitoring,node-exporter-sf4r8,6m,59Mi
openshift-monitoring,node-exporter-sgjhz,5m,56Mi
openshift-monitoring,node-exporter-t6kxn,5m,58Mi
openshift-monitoring,openshift-state-metrics-7b754dcf96-dwmk4,0m,100Mi
openshift-monitoring,prometheus-adapter-84c755f474-d9d8g,16m,94Mi
openshift-monitoring,prometheus-adapter-84c755f474-s99hq,23m,100Mi
openshift-monitoring,prometheus-k8s-0,944m,11457Mi
openshift-monitoring,prometheus-k8s-1,945m,11653Mi
openshift-monitoring,prometheus-operator-64c4867485-7k5wn,0m,125Mi
openshift-monitoring,prometheus-operator-admission-webhook-77bc54847b-62hpl,1m,37Mi
openshift-monitoring,prometheus-operator-admission-webhook-77bc54847b-gqdrt,0m,38Mi
openshift-monitoring,thanos-querier-7bb95f775-k2hdb,7m,235Mi
openshift-monitoring,thanos-querier-7bb95f775-m8fw7,3m,994Mi
openshift-mta,mta-keycloak-postgresql-15-7847fdf785-jqjfk,9m,27Mi
openshift-mta,mta-operator-6f568845f4-cqk45,1m,65Mi
openshift-mta,mta-ui-6d87b9c459-2qx4p,6m,49Mi
openshift-mta,rhsso-operator-6bd84bc57b-k7qht,0m,27Mi
openshift-multus,multus-2rj95,0m,189Mi
openshift-multus,multus-55nzm,0m,58Mi
openshift-multus,multus-8sk78,38m,581Mi
openshift-multus,multus-9kctw,0m,60Mi
openshift-multus,multus-additional-cni-plugins-2z84r,0m,1Mi
openshift-multus,multus-additional-cni-plugins-5rl4w,0m,1Mi
openshift-multus,multus-additional-cni-plugins-7lnjw,0m,1Mi
openshift-multus,multus-additional-cni-plugins-978w4,0m,1Mi
openshift-multus,multus-additional-cni-plugins-98sxt,0m,1Mi
openshift-multus,multus-additional-cni-plugins-bbjp4,0m,0Mi
openshift-multus,multus-additional-cni-plugins-dqbql,0m,1Mi
openshift-multus,multus-additional-cni-plugins-jzzlz,0m,1Mi
openshift-multus,multus-additional-cni-plugins-kccpl,0m,1Mi
openshift-multus,multus-additional-cni-plugins-ld7bs,0m,1Mi
openshift-multus,multus-additional-cni-plugins-lmzn4,0m,1Mi
openshift-multus,multus-additional-cni-plugins-mhc9v,0m,1Mi
openshift-multus,multus-additional-cni-plugins-pprzj,0m,1Mi
openshift-multus,multus-additional-cni-plugins-qg87r,0m,1Mi
openshift-multus,multus-additional-cni-plugins-rsrh4,0m,1Mi
openshift-multus,multus-additional-cni-plugins-x69lq,0m,1Mi
openshift-multus,multus-admission-controller-5cb5ff674-qz8ts,1m,104Mi
openshift-multus,multus-admission-controller-5cb5ff674-vrqqt,1m,108Mi
openshift-multus,multus-c274d,0m,68Mi
openshift-multus,multus-c2kf6,0m,650Mi
openshift-multus,multus-fl4gl,0m,858Mi
openshift-multus,multus-htb9r,0m,91Mi
openshift-multus,multus-q9nmh,0m,946Mi
openshift-multus,multus-s77wx,0m,60Mi
openshift-multus,multus-s99vg,0m,114Mi
openshift-multus,multus-tptvf,0m,505Mi
openshift-multus,multus-v6rgr,0m,65Mi
openshift-multus,multus-x8nkc,0m,631Mi
openshift-multus,multus-z7lzx,0m,612Mi
openshift-multus,multus-zr6mk,0m,746Mi
openshift-multus,network-metrics-daemon-448jb,0m,72Mi
openshift-multus,network-metrics-daemon-4g649,0m,60Mi
openshift-multus,network-metrics-daemon-88zlx,0m,79Mi
openshift-multus,network-metrics-daemon-8n5qt,0m,90Mi
openshift-multus,network-metrics-daemon-csr2v,0m,73Mi
openshift-multus,network-metrics-daemon-f6gvc,0m,78Mi
openshift-multus,network-metrics-daemon-fbkn2,0m,82Mi
openshift-multus,network-metrics-daemon-hfnt4,0m,62Mi
openshift-multus,network-metrics-daemon-l4hqk,0m,84Mi
openshift-multus,network-metrics-daemon-l8rd4,0m,79Mi
openshift-multus,network-metrics-daemon-mzt42,0m,80Mi
openshift-multus,network-metrics-daemon-nv84q,0m,78Mi
openshift-multus,network-metrics-daemon-rp787,1m,197Mi
openshift-multus,network-metrics-daemon-v27rk,3m,303Mi
openshift-multus,network-metrics-daemon-wj5q7,0m,65Mi
openshift-multus,network-metrics-daemon-z8c5g,7m,239Mi
openshift-network-diagnostics,network-check-source-7d888447b4-np7kr,0m,348Mi
openshift-network-diagnostics,network-check-target-8dqlv,0m,17Mi
openshift-network-diagnostics,network-check-target-9zzf2,0m,15Mi
openshift-network-diagnostics,network-check-target-ftx7j,0m,17Mi
openshift-network-diagnostics,network-check-target-gkd29,0m,19Mi
openshift-network-diagnostics,network-check-target-gzfz7,0m,13Mi
openshift-network-diagnostics,network-check-target-jwmhg,0m,19Mi
openshift-network-diagnostics,network-check-target-lltxj,0m,17Mi
openshift-network-diagnostics,network-check-target-n4s2d,0m,17Mi
openshift-network-diagnostics,network-check-target-n87b9,0m,17Mi
openshift-network-diagnostics,network-check-target-q6nm4,0m,20Mi
openshift-network-diagnostics,network-check-target-q7fvk,0m,17Mi
openshift-network-diagnostics,network-check-target-qnhmj,0m,17Mi
openshift-network-diagnostics,network-check-target-rl8gx,0m,12Mi
openshift-network-diagnostics,network-check-target-rtdxt,0m,17Mi
openshift-network-diagnostics,network-check-target-tzg7m,0m,17Mi
openshift-network-diagnostics,network-check-target-z24gj,0m,16Mi
openshift-network-node-identity,network-node-identity-26f8t,6m,80Mi
openshift-network-node-identity,network-node-identity-tpk4b,2m,61Mi
openshift-network-node-identity,network-node-identity-wz4z7,2m,59Mi
openshift-network-operator,network-operator-55cdbbdf9-prlg2,11m,397Mi
openshift-oauth-apiserver,apiserver-7c864cfb46-h8xs8,6m,107Mi
openshift-oauth-apiserver,apiserver-7c864cfb46-k75xz,7m,99Mi
openshift-oauth-apiserver,apiserver-7c864cfb46-r24w8,7m,105Mi
openshift-opentelemetry-operator,opentelemetry-operator-controller-manager-67f54d98f4-9rb7x,4m,247Mi
openshift-operator-lifecycle-manager,catalog-operator-5bc76757b-kltlk,6m,448Mi
openshift-operator-lifecycle-manager,olm-operator-5d6488c5f6-xwv58,147m,825Mi
openshift-operator-lifecycle-manager,package-server-manager-58d76848f9-6mcc7,0m,25Mi
openshift-operator-lifecycle-manager,packageserver-68545d9998-7ktm9,4m,263Mi
openshift-operator-lifecycle-manager,packageserver-68545d9998-ppfvm,4m,272Mi
openshift-operators,amq-broker-controller-manager-765bdf9986-xhw9d,6m,604Mi
openshift-operators,istio-cni-node-v2-6-5lxhk,0m,25Mi
openshift-operators,istio-cni-node-v2-6-7l8jz,0m,83Mi
openshift-operators,istio-cni-node-v2-6-7t7c8,0m,44Mi
openshift-operators,istio-cni-node-v2-6-8bsvq,0m,31Mi
openshift-operators,istio-cni-node-v2-6-94sqk,0m,117Mi
openshift-operators,istio-cni-node-v2-6-97jrw,0m,29Mi
openshift-operators,istio-cni-node-v2-6-ddv8z,0m,23Mi
openshift-operators,istio-cni-node-v2-6-jp4jr,0m,31Mi
openshift-operators,istio-cni-node-v2-6-k2hwc,0m,28Mi
openshift-operators,istio-cni-node-v2-6-r2flp,0m,29Mi
openshift-operators,istio-cni-node-v2-6-r9ddv,0m,30Mi
openshift-operators,istio-cni-node-v2-6-sbwps,0m,29Mi
openshift-operators,istio-cni-node-v2-6-v4cpq,0m,76Mi
openshift-operators,istio-cni-node-v2-6-wrqg7,0m,56Mi
openshift-operators,istio-cni-node-v2-6-xj4js,0m,23Mi
openshift-operators,istio-cni-node-v2-6-zxvqm,0m,29Mi
openshift-operators,istio-operator-6c4457bd4d-rvzlw,24m,1079Mi
openshift-operators-redhat,loki-operator-controller-manager-b46689fd5-wxhrk,8m,927Mi
openshift-ovn-kubernetes,ovnkube-control-plane-dc7868d7f-grqh9,3m,568Mi
openshift-ovn-kubernetes,ovnkube-control-plane-dc7868d7f-klbf5,0m,63Mi
openshift-ovn-kubernetes,ovnkube-node-2fqvj,51m,804Mi
openshift-ovn-kubernetes,ovnkube-node-2zbws,55m,761Mi
openshift-ovn-kubernetes,ovnkube-node-6n4df,41m,844Mi
openshift-ovn-kubernetes,ovnkube-node-8z88m,60m,1041Mi
openshift-ovn-kubernetes,ovnkube-node-c476n,49m,1020Mi
openshift-ovn-kubernetes,ovnkube-node-clp5w,53m,801Mi
openshift-ovn-kubernetes,ovnkube-node-gfxnn,39m,1018Mi
openshift-ovn-kubernetes,ovnkube-node-qf5lv,51m,823Mi
openshift-ovn-kubernetes,ovnkube-node-qhvrn,55m,835Mi
openshift-ovn-kubernetes,ovnkube-node-qvrc9,24m,758Mi
openshift-ovn-kubernetes,ovnkube-node-rqztg,38m,877Mi
openshift-ovn-kubernetes,ovnkube-node-sv5tm,49m,964Mi
openshift-ovn-kubernetes,ovnkube-node-vvc4l,98m,986Mi
openshift-ovn-kubernetes,ovnkube-node-w4ss6,54m,880Mi
openshift-ovn-kubernetes,ovnkube-node-wxdhl,78m,1030Mi
openshift-ovn-kubernetes,ovnkube-node-xrhkt,133m,823Mi
openshift-route-controller-manager,route-controller-manager-55548c87df-9dd2z,2m,53Mi
openshift-route-controller-manager,route-controller-manager-55548c87df-9scdz,2m,182Mi
openshift-route-controller-manager,route-controller-manager-55548c87df-n6dkm,0m,51Mi
openshift-service-ca,service-ca-789cc68dff-cdpmn,2m,434Mi
openshift-service-ca-operator,service-ca-operator-cfb65db99-k6d5m,3m,66Mi
openshift-tempo-operator,tempo-operator-controller-999b66b69-pkg88,10m,723Mi
openshift-user-workload-monitoring,prometheus-operator-6688449845-qpmj5,0m,136Mi
openshift-user-workload-monitoring,prometheus-user-workload-0,18m,325Mi
openshift-user-workload-monitoring,prometheus-user-workload-1,21m,324Mi
openshift-user-workload-monitoring,thanos-ruler-user-workload-0,1m,143Mi
openshift-user-workload-monitoring,thanos-ruler-user-workload-1,1m,139Mi
projectsha,web-app-86b5ccb5cd-cvll6,0m,49Mi
projectsha,web-app-86b5ccb5cd-sbkhm,0m,59Mi
q-test,bab-startup-service-dd7947fd7-h52rw,0m,425Mi
rhacs-operator,rhacs-operator-controller-manager-6f7cb6dd5d-jc7fl,0m,67Mi
rmbdev,kony-fabric-apiportal-5d7b7f8577-hhbpq,0m,539Mi
rmbdev,kony-fabric-identity-6b685f579f-29hgf,1m,613Mi
uipath-argocd,argocd-application-controller-0,258m,2687Mi
uipath-argocd,argocd-dex-server-7bb84465d4-67rzw,0m,80Mi
uipath-argocd,argocd-redis-5c6bd8786d-77kqj,0m,9Mi
uipath-argocd,argocd-repo-server-779b4fd67-fzfx6,4m,67Mi
uipath-argocd,argocd-server-544d5ffcb-76ljx,4m,93Mi
