babamldev|ReplicaSet/sas-office-addin-app-64c5879b54	1	0.050000	0.040000	1	0
bab-dev-cp4i|ReplicaSet/ibm-apiconnect-7f5b79fd65	1	0.075000	0.120000	0	1
babamldev|ReplicaSet/sas-environment-manager-app-85c85d5d45	1	0.050000	0.040000	1	0
bab-dev-web-baas|ReplicaSet/auth-service-54b4bcb84b	1	0.300000	0.500000	0	1
openshift-monitoring|ReplicaSet/monitoring-plugin-6865b86574	2	0.020000	0.080000	0	1
bab-dev-rpa-apps-01|ReplicaSet/pushgateway-prometheus-pushgateway-78cff4c854	1	0.040000	0.050000	1	0
babamldev|ReplicaSet/sas-studio-development-7df76bc6bb	1	0.050000	0.040000	1	0
bab-dev-dgpdpl-bigid-01|ReplicaSet/ucapi-nginx-reverse-proxy-5c95d4d489	1	0.000000	0.000000	0	1
babamldev|ReplicaSet/sas-connect-7b9d7676f	1	0.100000	0.080000	1	0
ibm-common-services|ReplicaSet/secretshare-77587874d6	1	0.200000	0.190000	0	1
openshift-cluster-observability-operator|ReplicaSet/logging-7f8f7cd59d	1	0.000000	0.000000	0	1
openshift-keda|ReplicaSet/keda-metrics-apiserver-74f5dc44dd	1	0.100000	0.090000	0	1
babamldev|ReplicaSet/sas-analytics-resources-f54d84c9d	1	0.100000	0.290000	1	0
babamldev|ReplicaSet/sas-identities-7c7fcc4954	1	0.050000	0.600000	1	0
bab-dev-rpa-apps-01|ReplicaSet/platform-authorization-service-588889fb64	2	0.220000	1.420000	1	0
bab-dev-rpa-apps-01|ReplicaSet/platform-resource-catalog-service-559d7d5cb9	2	0.220000	1.800000	1	0
bab-dev-newbib|ReplicaSet/arxidam-7bb9dd4df5	1	0.000000	0.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/ai-trainer-deployment-68b76c8744	2	0.620000	4.240000	1	0
openshift-gitops|ReplicaSet/openshift-gitops-redis-5d8649784b	1	0.250000	0.120000	0	1
bab-dev-baasplatform-apps-01|ReplicaSet/igcb-itur-api-billing-7f678c7b7c	1	0.250000	0.970000	0	1
babamldev|ReplicaSet/sas-feature-flags-574744965f	1	0.100000	0.080000	1	0
openshift-gitops|StatefulSet/openshift-gitops-application-controller	1	0.250000	1.000000	0	1
babamldev|ReplicaSet/sas-web-assets-f89f98c69	1	0.500000	0.730000	1	0
babamldev|ReplicaSet/sas-audit-bf6b9b44c	1	0.100000	0.080000	1	0
babamldev|ReplicaSet/sas-compute-84f6bbc7f9	1	0.100000	0.080000	1	0
istio-dev|ReplicaSet/prometheus-6cbb969755	1	0.120000	0.290000	0	1
babamldev|ReplicaSet/sas-treatment-definitions-7b6dcfd4f8	1	0.050000	0.600000	1	0
openshift-machine-config-operator|Node/bab-dev-aro-01-zm4qv-worker-swec-04-25fmv	1	0.020000	0.040000	0	1
bab-dev-rpa-apps-01|ReplicaSet/du-provisioning-8569b48b59	2	0.220000	0.500000	1	0
openshift-monitoring|ReplicaSet/kube-state-metrics-5d5f7556bc	1	0.004000	0.100000	0	1
babamldev|ReplicaSet/sas-data-explorer-app-7859594c4b	1	0.050000	0.600000	1	0
openshift-mta|ReplicaSet/rhsso-operator-6bd84bc57b	1	0.000000	0.000000	0	1
bab-dev-rpa-apps-01|ReplicaSet/platform-location-service-7d9fd7744d	2	0.820000	1.220000	1	0
cert-manager|ReplicaSet/cert-manager-cainjector-5b5d78866b	1	0.000000	0.000000	0	1
bab-dev-baasplatform-apps-01|ReplicaSet/baas-turmeric-opb-runtime-5fb685d4f	1	0.250000	1.000000	0	1
openshift-logging|StatefulSet/lokistack-ingester	2	4.000000	16.000000	0	1
